time_step,quat_err_w,quat_err_x,quat_err_y,quat_err_z,quat_total_err,omega_err_x,omega_err_y,omega_err_z,omega_rmse_t
216,0.0004131198,-0.0007456094,0.008550331,-0.00095516443,0.008645641,-0.1422241,-0.03399563,-0.003314197,0.08444797
217,0.0005527735,-0.0028634667,0.007540524,-0.0003682971,0.008093216,-0.1513716,-0.020745605,0.011141866,0.08844562
218,0.00069606304,-0.006157249,0.007601574,0.0002490282,0.009810309,-0.14394489,-0.014593128,0.02611944,0.08488289
219,0.0012080669,-0.007045254,0.007910252,0.00069129467,0.010683866,-0.106407166,-0.0065875836,0.024307609,0.06313145
220,0.0017962456,-0.0059474483,0.007425189,0.0009849072,0.009731501,-0.06572807,0.00057099387,0.031332403,0.042040553
221,0.002167821,-0.005256936,0.00730069,0.001134634,0.009323212,-0.02624458,0.013206527,0.054237157,0.03561301
222,0.0024570823,-0.004685603,0.007588595,0.0011770129,0.009325463,-0.004876435,0.029162794,0.060866594,0.039068274
223,0.002601266,-0.0043984577,0.007719159,0.0011871457,0.009333153,-0.005979717,0.0428596,0.060300946,0.042852096
224,0.0029882789,-0.003986396,0.0073618144,0.00143224,0.009003821,-0.0020731091,0.03836823,0.08404085,0.053351924
225,0.0036830306,-0.0029432476,0.006749168,0.0018450022,0.008436985,0.0057792068,0.024871657,0.105980724,0.06293889
226,0.0047321916,0.00027504563,0.0059717596,0.0022212267,0.00794135,0.009803534,0.033596493,0.12463656,0.07474201
227,0.005467832,0.003614001,0.0052304566,0.0023783445,0.008716214,0.0069948435,0.04267852,0.14341953,0.086486116
228,0.0060092807,0.005953759,0.004643753,0.0025337338,0.009977122,9.024143e-05,0.047648463,0.1538173,0.09296979
229,0.0060385466,0.0072986633,0.0035497397,0.0025697947,0.010437386,-0.0095303655,0.02291936,0.16645062,0.09716298
230,0.005471289,0.0042015016,0.005922094,0.0021339655,0.00933877,-0.05483824,-0.0009521926,0.16529119,0.10054736
231,0.006165564,0.002238512,0.008361548,0.002416551,0.0108986385,-0.04932791,-0.041524667,0.12439078,0.08089212
232,0.006241858,0.0023541376,0.0070295036,0.0026807785,0.010055011,-0.026780427,-0.05759933,0.09440729,0.065695286
233,0.006027341,0.0041311607,0.0061522126,0.0024475455,0.009860808,-0.0012001991,-0.03748712,0.07390356,0.047848582
234,0.005632162,0.0065444633,0.0073821545,0.0016179681,0.011474549,-0.003428638,0.008600425,0.08526066,0.04951465
235,0.0055678487,0.008022897,0.007147923,0.0014286637,0.012186128,0.00023674965,0.030464966,0.0902828,0.055012587
236,0.005705595,0.0048197433,0.0052573234,0.002272904,0.009412188,0.030269384,-0.0007796921,0.08472884,0.051948115
237,0.0052600503,0.0022402853,0.0027955174,0.0027668476,0.0069395513,0.022703767,-0.0058831368,0.08178595,0.04912234
238,0.0048399568,0.0006727725,0.00037415326,0.0031641722,0.005833505,0.017035484,-0.013268802,0.0887413,0.052729774
239,0.004486084,0.0012307242,0.0001193583,0.0029008389,0.0054834974,-0.0030933619,0.009517483,0.08097994,0.047109455
240,0.0038285255,0.0009024814,0.000585407,0.0023835301,0.0046363776,0.015543163,0.018503454,0.08298534,0.049901687
241,0.001131177,-0.0007649362,-0.0010261387,0.0010821223,0.002022038,0.017170727,0.029387034,-0.0025492907,0.019705588
242,-4.1365623e-05,-0.0028499812,-0.0020848364,0.0007638931,0.0036130566,0.004330337,0.011167128,-0.05300021,0.031371318
243,-0.00082588196,-0.0046589747,-0.003304854,0.0007187724,0.005816083,-0.019350648,-0.009718195,-0.06298733,0.03845471
244,-0.0016967654,-0.0063587427,-0.0039583743,0.00047928095,0.007694872,-0.032209814,-0.019760542,-0.06596941,0.043893483
245,-0.0028742552,-0.0071742237,-0.003941804,-0.00022184849,0.008678586,-0.04639548,-0.010699086,-0.071673155,0.049679145
246,-0.0038052201,-0.0077919513,-0.0032436699,-0.0009368658,0.0093055535,-0.049566746,0.016846582,-0.07281363,0.051776744
247,-0.0059948564,-0.004835613,-0.0028310567,-0.0028213859,0.008677359,-0.06111604,0.04492426,-0.02918619,0.04692261
248,-0.005472541,-0.0058651716,-0.0029255897,-0.0023396015,0.008853346,-0.07178736,0.029900469,-0.0015552342,0.04490687
249,-0.004872799,-0.006672062,-0.0034423172,-0.0017341971,0.009116883,-0.07074219,0.0007696822,-0.0017810166,0.04085838
250,-0.004704356,-0.006181091,-0.0027896464,-0.0018318295,0.008454264,-0.060664058,0.0038393363,-0.008899182,0.035468597
251,-0.0045119524,-0.005380757,-0.0030957162,-0.001716435,0.007863833,-0.049360693,-0.0033212379,-0.011379778,0.029308746
252,-0.0042425394,-0.0043218955,-0.0025280863,-0.0017823577,0.006800437,-0.044181556,0.010987662,-0.020998865,0.02894645
253,-0.0038475394,-0.0032623932,-0.002120033,-0.0017242432,0.0057371007,-0.03132716,0.01960437,-0.03003189,0.027493251
254,-0.0038765073,-0.002097644,-0.0015765876,-0.0019836426,0.0050840816,-0.012105763,0.012874901,-0.050583303,0.030935325
255,-0.003783524,-0.001163967,-0.0016484708,-0.0019888878,0.004726839,0.008533031,-0.012985349,-0.065274954,0.03873952
256,-0.0038918853,0.00013701618,-0.001998514,-0.0020868778,0.0048491918,0.016607791,-0.032493383,-0.06183362,0.041452926
257,-0.00422889,0.00015330315,-0.00087584555,-0.002575338,0.0050305547,0.009876817,-0.038890928,-0.044072688,0.034411516
258,-0.0038241148,0.00016573817,0.0004888326,-0.0026378632,0.004674249,-0.008302659,-0.021817774,-0.0092971325,0.0145073095
259,-0.0033172965,0.0010940805,0.00090423226,-0.0024816394,0.004379228,0.007104695,0.00040835142,0.012077719,0.008093511
260,-0.002046883,0.0019655824,0.00011494756,-0.0015287399,0.0032254462,0.0012918711,0.005404547,0.08240172,0.047682706
261,-0.0015966296,0.0017581284,0.0017857701,-0.0016201138,0.0033843736,-0.0378471,0.01795505,0.059628874,0.04207291
262,-0.00016093254,0.0042809844,6.788969e-05,-0.0004581809,0.004308975,-0.016629294,0.013934553,0.10735738,0.063235834
263,0.0012506843,0.0069632083,-0.0023551583,0.0008702874,0.0075069736,0.033116147,0.0074638575,0.09271473,0.057004116
264,0.0013948083,0.006599229,-0.003420502,0.001262486,0.0076673995,0.058494,0.025733486,0.063355505,0.051954083
265,0.0013189316,0.00496665,-0.002145484,0.0010159612,0.005660607,0.064879015,0.02684325,0.04140103,0.04705986
266,0.0014052987,0.003990799,-0.0026557595,0.0012729168,0.0051550674,0.107933864,-0.0017615184,0.046659917,0.06789691
267,0.0016101599,0.0031869337,-0.0037464052,0.0017406344,0.0054602674,0.11180855,-0.033171684,0.07079956,0.0787699
268,0.0018814206,0.0026324242,-0.0036028028,0.0019224882,0.0052101393,0.07577726,-0.031723887,0.08503944,0.06826494
269,0.0029674172,0.0026623644,-0.002321288,0.0023038983,0.0051565566,0.047181398,-0.0259386,0.09122738,0.061159167
270,0.0030106902,0.0023403876,-0.0020979494,0.0022976995,0.004921634,-0.012666948,-0.012195587,0.09653428,0.05665113
271,0.0030291677,0.001956392,-0.0019147098,0.0022892952,0.004680845,-0.04254569,-0.014418911,0.094843835,0.06058986
272,0.0037907958,0.0014526807,-2.8505921e-05,0.002343893,0.0046877568,-0.045807615,-0.0070234723,0.09713817,0.06213826
273,0.0037247539,-0.0009337552,0.0010186434,0.0022099018,0.004546096,-0.06714002,-0.027604844,0.07114926,0.058685683
274,0.0038861036,-0.00018052384,0.0016511828,0.0020967722,0.004717759,-0.06461243,-0.022478469,0.027958542,0.04266821
275,0.002923131,0.00065717846,-0.0008311868,0.0020302534,0.0037134052,-0.07440376,-0.019282246,0.0109090805,0.044820875
276,0.0015738606,0.0015836284,-0.00075124204,0.001082778,0.002592622,-0.073734984,-0.015761182,-0.01657021,0.044571422
277,0.0005698204,0.00095139444,0.0004017651,0.00019723177,0.0011958939,-0.09148361,-0.022870937,-0.031762093,0.057448998
278,-0.00045472383,0.00025084615,0.00101915,-0.0005622506,0.0012745549,-0.08778303,-0.039899763,-0.04530236,0.061509226
279,-0.0022343397,-0.0032803267,0.0008699,-0.0014114976,0.00430138,-0.059544574,-0.049770653,-0.043830514,0.05145803
280,-0.002703011,-0.0037947297,0.0044076145,-0.0025585294,0.006905026,-0.062338155,-0.056635395,-0.038661778,0.053504974
281,-0.0029004216,-0.004994899,0.0068624765,-0.003211677,0.009527325,-0.07356582,-0.054568607,-0.032983452,0.056206673
282,-0.0030098557,-0.004514456,0.00783883,-0.0035633445,0.010177634,-0.05687692,-0.040370077,-0.011941165,0.040854696
283,-0.0051572323,-0.005654905,0.0057940036,-0.004338503,0.010534139,-0.03346239,-0.02156441,0.004966438,0.0231619
284,-0.00568521,-0.005578473,0.005269155,-0.00454998,0.010578624,-0.01809185,-0.008787356,0.0072740316,0.012348335
285,-0.0064101815,-0.005879134,0.0056363344,-0.005078256,0.011541733,0.001472868,-0.009523094,0.0012651086,0.005611273
286,-0.008427203,-0.0072213076,0.0067131817,-0.006511092,0.014512965,-0.012998112,-0.006463848,-0.036900073,0.022893578
287,-0.007854819,-0.007038325,0.009830415,-0.0069431067,0.0160025,-0.0075481087,-0.018186204,-0.039154172,0.025303235
288,-0.009490132,-0.0052493773,0.008113936,-0.00765419,0.015557672,0.037359804,-0.012139775,-0.11173439,0.06838056
289,-0.009450376,-0.006304834,0.009029284,-0.0077878833,0.016469354,0.058215633,-0.0045601577,-0.06683087,0.051238727
290,-0.009640753,-0.0070480816,0.010516062,-0.008221984,0.01791112,0.08279765,-0.008173421,-0.008428395,0.048281442
291,-0.010263681,-0.0071729124,0.009945974,-0.0084549785,0.01808875,0.100830704,-0.00031081587,-0.026505768,0.060192704
292,-0.011285305,-0.008680105,0.009481892,-0.008861423,0.019264825,0.10310224,-0.0036865622,-0.049147725,0.06597767
293,-0.012055993,-0.009336963,0.009939685,-0.009395182,0.020483961,0.0874027,0.012576073,-0.03373301,0.054575045
294,-0.012458086,-0.0092922,0.010446981,-0.009762645,0.021118654,0.06166929,0.039424106,-0.008047521,0.04251323
295,-0.013046384,-0.009402961,0.010057166,-0.010009766,0.021446813,0.017689124,0.039412677,0.018241525,0.02707408
296,-0.014728844,-0.008816931,0.010350257,-0.011128485,0.022927018,-0.013970077,0.020335197,0.00394094,0.014424682
297,0.015054166,0.015540414,-0.012626514,0.012326241,0.02791948,-0.018615812,0.006678492,-0.003145814,0.011562106
298,0.014650524,0.015163127,-0.012423933,0.012007952,0.02725992,-0.019356996,0.006271437,0.007001698,0.012423741
299,0.01411432,0.0145942755,-0.011743784,0.011475861,0.02611166,-0.03676781,0.024224564,0.011058509,0.026210634
300,0.01270318,0.014772274,-0.009699479,0.009967685,0.02393795,-0.05575478,0.054473788,0.0026031137,0.04502875
301,0.012005985,0.0137097575,-0.010448918,0.009758472,0.02316266,-0.034780532,0.059833825,0.025791645,0.042641845
302,0.0118358135,0.013344228,-0.012392029,0.010198951,0.023994498,0.01372695,0.0418811,0.02204442,0.028451199
303,0.011298358,0.011422228,-0.012765557,0.010028839,0.022839816,-0.011215329,0.012621209,0.020656765,0.015403251
304,0.010424733,0.009462163,-0.013263658,0.009685755,0.02163206,-0.022432864,0.0001874417,0.023682117,0.01883358
305,0.008893311,0.006608557,-0.013696581,0.008957624,0.019763587,-0.009368002,-0.010664627,0.029810727,0.019062819
306,0.008181632,0.0065245517,-0.01409696,0.008609951,0.01955414,0.027831852,-0.029886782,0.038559437,0.032427672
307,0.008203208,0.0075958557,-0.01331836,0.008333385,0.01928247,0.07296941,-0.04681477,0.053091526,0.058693744
308,0.00878793,0.009213768,-0.0106983185,0.007873714,0.01840029,0.08329114,-0.045578018,0.059913516,0.064818725
309,0.008737087,0.00898049,-0.009439111,0.0074872375,0.017382216,0.09514403,-0.045269534,0.05408442,0.06837846
310,0.008468151,0.008475054,-0.008766174,0.007139683,0.016472917,0.12701032,-0.025421478,0.049696803,0.0800992
311,0.006652832,0.0047322176,-0.008642137,0.006139517,0.013380368,0.15254697,-0.012867987,0.03455174,0.09060903
312,0.0045824647,0.0017753467,-0.009301111,0.0051772,0.011724543,0.13455737,0.017137587,0.03458798,0.080820195
313,0.0033185482,0.0020524822,-0.0096797645,0.0044713616,0.011354134,0.10820305,0.044860132,0.044534206,0.07235014
314,0.0032048821,0.0048596896,-0.00924322,0.0041196942,0.011674624,0.12714213,0.056097012,0.03398466,0.08259732
315,0.0030093193,0.007870678,-0.006866634,0.0032026172,0.011331857,0.14483964,0.06225288,0.014369249,0.09139734
316,0.0025234818,0.009091817,-0.005837977,0.0025655627,0.011388291,0.15467411,0.06346201,0.03163135,0.09823789
317,0.0018407702,0.008717459,-0.005814314,0.0021497607,0.010854042,0.14736784,0.061619498,0.055769682,0.0976806
318,-0.0010402203,0.0034668073,-0.0075944215,0.0011247396,0.008487702,0.11290413,0.0044389674,0.10630736,0.0895699
319,-0.0008973181,0.001321543,-0.008671597,0.0015833974,0.008958537,0.10324675,-0.04992244,0.15894452,0.11315992
320,-0.00036528707,0.00050239265,-0.008145213,0.0017888546,0.008362436,0.09948546,-0.07707106,0.18299705,0.12822536
321,0.0017328858,0.002283197,-0.005747974,0.002308607,0.0068253023,0.09938419,-0.06028694,0.17211011,0.119907774
322,0.0030840635,0.0040853024,-0.003387466,0.0024086833,0.0065937717,0.08735579,-0.04778394,0.16943485,0.11346439
323,0.0037683249,0.0051345527,-0.002231896,0.0024582744,0.007182505,0.08633071,-0.018070396,0.15870023,0.10482572
324,0.0031538904,0.004029911,-0.0022031963,0.0021309257,0.005965076,0.083862185,-0.025030099,0.14263934,0.096618414
325,0.0023286343,0.0023992024,-0.0018897802,0.0016517639,0.004180706,0.06766844,-0.038661696,0.13228342,0.08864282
326,0.0013894141,0.00062148646,-0.0021998286,0.0012712479,0.002961762,0.047007263,-0.051186904,0.12722442,0.08369754
327,0.0005118549,-0.0015219301,-0.0016716868,0.00076949596,0.00244232,0.024770856,-0.056529157,0.13074803,0.08347493
328,-0.00018936396,-0.003865227,-0.0012208521,0.00041669607,0.0040792096,0.004259765,-0.033534594,0.16606146,0.09784192
329,-0.00016912818,-0.0024440922,-0.0012142062,0.00033009052,0.002754169,0.022850454,-0.02358456,0.213377,0.12464365
330,-0.00021967292,-0.0028549396,-0.000451684,0.00016212463,0.0029033152,0.010212541,-0.013047233,0.21465567,0.12430015
331,-9.983778e-06,-0.003823243,0.0006700754,0.00010961294,0.0038830792,0.0012260675,-0.0046500787,0.2300697,0.13285981
332,0.00011256337,-0.0050799362,0.0021140426,-3.0219555e-05,0.0055035,-0.011984289,0.0023034997,0.21803159,0.12607762
333,7.748604e-06,-0.0048177205,0.0036346912,-0.00041258335,0.0060491073,-0.030821681,-0.0015786178,0.17807847,0.10434624
334,-0.0002617538,-0.0048451424,0.0053620785,-0.00089758635,0.0072870753,-0.04229951,-0.000511609,0.13000241,0.07893064
335,-0.00073209405,-0.004552368,0.007414669,-0.0015690923,0.008871268,-0.037329674,0.022742534,0.09480786,0.06027509
336,-0.0011027157,-0.004811801,0.0071500093,-0.0016836524,0.008850238,-0.03179568,0.019800102,0.0732508,0.047499787
337,-0.0020838082,-0.0036875047,0.009720087,-0.0027745366,0.010959839,-0.03396213,0.03560085,0.078127176,0.053306356
338,-0.001894027,-0.0039292425,0.008151501,-0.0023325086,0.009534876,-0.014695346,0.016097844,0.07104778,0.042906415
339,-0.0016870499,-0.0043842904,0.007187754,-0.0019822717,0.008812568,-0.004511237,0.00027716905,0.050213516,0.02910799
340,-0.0014760196,-0.003968004,0.0070361793,-0.001850903,0.008417681,-0.0005005002,-0.029977497,0.03682995,0.027418643
341,-0.0009408295,-0.003146138,0.007473767,-0.0016839504,0.00833524,-0.0074153543,-0.045665454,0.021125257,0.029363228
342,-0.00019848347,-0.0003674999,0.008493975,-0.001655221,0.008663822,0.0016848445,-0.028771494,0.087454796,0.053163204
343,0.000572294,0.0014227144,0.0089226365,-0.0014284849,0.009165459,0.011127174,-0.01764831,0.091486126,0.054175604
344,0.0008595288,0.0039387383,0.010791227,-0.0017663836,0.011654318,0.0027445555,-0.00679335,0.06379068,0.0370717
345,0.0015493631,0.0063399635,0.0090942085,-0.0012519956,0.0112635605,-0.014167249,0.002632089,0.0459584,0.027807752
346,0.0008766949,0.0060416907,0.005829543,-0.0010163784,0.008502189,-0.007938564,0.020950533,0.020849377,0.017669579
347,-0.0010561049,0.0028675348,0.006391272,-0.0019207001,0.007339997,0.013580263,0.024674028,-0.0029316247,0.016348554
348,-0.0015270412,0.0018992648,0.006622374,-0.0021307468,0.007371227,0.015326083,0.013886645,-0.019355804,0.016354153
349,-0.0018953383,0.0003247559,0.0073946714,-0.002327323,0.0079872,0.0062983036,0.009103373,-0.023926288,0.01522068
350,-0.0016433299,0.00014246255,0.0062629133,-0.0019754171,0.006771055,0.029578388,0.0047219247,-0.004754156,0.017509801
351,-0.0012658238,0.00017090142,0.0072660595,-0.0019375682,0.0076276674,0.0099805,0.0143138915,0.02129674,0.015896006
352,-0.000628829,0.0004112199,0.007918507,-0.0017192364,0.008137754,-0.0048677325,0.034400642,0.036997914,0.0293027
353,-0.00010281801,0.001609534,0.008615285,-0.0016446114,0.008917906,-0.028189301,0.06608634,0.0383358,0.047016572
354,0.00067442656,0.0034247637,0.007377684,-0.0011711717,0.008245346,-0.017891109,0.08260384,0.02629584,0.051104333
355,0.00027748942,0.0021185428,0.005419135,-0.0009473562,0.005901672,-0.0096509755,0.05229391,-0.03017968,0.035301592
356,0.00033393502,0.00022926182,0.003572464,-0.00044894218,0.003623275,0.016180813,0.02007009,-0.056415915,0.035811465
357,0.00043523312,0.00015674531,0.0018659532,-0.00010180473,0.0019251344,0.028192133,0.011599675,-0.079424456,0.04911752
358,0.00043469667,0.0036422238,0.0018947124,-0.00040453672,0.0041482938,0.034302413,0.008358657,-0.10268149,0.062689744
359,0.0008275211,0.0073394775,0.0019102842,-0.00051128864,0.0076461313,0.031609952,0.015108436,-0.10433979,0.063545905
360,0.0013923645,0.008330308,0.0014829785,-0.00023454428,0.008578284,0.031250745,0.023754984,-0.078681275,0.0507663
361,0.0015869439,0.008304648,0.00061164796,3.5762787e-06,0.00847701,0.03227848,0.03475651,-0.06750998,0.047635816
362,0.0012649596,0.005250007,-0.00025430322,0.0002284646,0.005411059,0.03175789,0.014832348,-0.068577066,0.04446488
363,0.000772655,0.0020698756,-0.001488626,0.00045681,0.002702973,0.028493673,-0.01767093,-0.05667001,0.038015965
364,0.00017794967,0.0017330945,-0.002209738,0.00029850006,0.0028297221,0.020797104,-0.016162395,-0.04630716,0.030757632
365,-1.7553568e-05,0.002714865,-0.0022358,0.0001077652,0.003518695,0.0075359344,-0.0051347613,-0.042599246,0.025151884
366,0.00084608793,0.004463978,0.00030103326,-3.606081e-05,0.0045535574,-0.016925275,0.01860565,-0.033812538,0.024330523
367,0.001013577,0.0038585588,0.0002695769,0.000105679035,0.003999957,-0.03300719,0.04050091,-0.041991264,0.038699977
368,0.00023788214,0.0029062182,-0.00056271255,-6.8724155e-05,0.002970532,-0.031484112,0.047473043,-0.06273627,0.04892436
369,-0.0006684959,0.0011352152,-0.0013152659,-0.00023597479,0.0018764884,-0.02895169,0.04208979,-0.080692545,0.055139333
370,-0.0016420782,-0.0008736253,-0.0015756339,-0.00048464537,0.0024853863,-0.037729397,0.031195343,-0.090491414,0.059400763
371,-0.0024338067,-0.0023551062,-0.0010558516,-0.00081539154,0.0036400035,-0.04445386,0.023847014,-0.077352285,0.053317294
372,-0.0025297701,-0.0018299967,-0.00032171607,-0.0010371208,0.003305714,-0.0371539,0.023244709,-0.057508945,0.041745286
373,-0.002887547,-0.00212425,0.0015364885,-0.0014888644,0.0041746716,-0.025191158,0.02739504,-0.023057498,0.025276676
374,-0.002824664,-0.002281569,0.0013210773,-0.0014010668,0.004110051,-0.020246133,0.020136803,-0.0041281953,0.01665772
375,-0.0027973652,-0.002441384,0.001386717,-0.0013765693,0.0041956566,-0.017572574,0.02373752,0.004570402,0.017254505
376,-0.0027453005,-0.0017428175,0.0014202893,-0.0014284253,0.0038251416,-0.013276279,0.03594196,0.011612944,0.023115251
377,-0.0028460324,-0.0013829023,0.0019946247,-0.0016098022,0.0040721386,-0.014066815,0.033313274,0.007074766,0.021273628
378,-0.003039986,-3.749132e-05,0.0026324838,-0.0019571185,0.004472494,0.00837376,0.0396401,-0.0110052,0.024238892
379,-0.0031861365,0.001601614,0.0041125715,-0.0024496317,0.005969135,0.020547688,0.033951372,-0.0031732619,0.022985304
380,-0.0032984912,0.001651682,0.0042931437,-0.0025407076,0.006204384,0.021781534,0.020677954,-0.014337182,0.019214299
381,-0.0029841363,0.0010575578,0.0040670633,-0.0022822022,0.00563675,0.004769057,0.020153701,-0.023806497,0.018217802
